Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.46000000,0.09108065,0.09104710,0.45955836,0.45955807,0.00006450,0.587562 µm.
0.46000000,0.09108065,0.09104710,0.45955836,0.45955807,0.00006450,0.587562 µm.
0.69000000,0.09018466,0.09011122,0.68933810,0.68933710,0.00014511,0.587562 µm.
0.69000000,0.09018466,0.09011122,0.68933810,0.68933710,0.00014511,0.587562 µm.
0.92000000,0.08893016,0.08880113,0.91911850,0.91911613,0.00025792,0.587562 µm.
0.92000000,0.08893016,0.08880113,0.91911850,0.91911613,0.00025792,0.587562 µm.
1.15000000,0.08731764,0.08711700,1.14889979,1.14889516,0.00040290,0.587562 µm.
1.15000000,0.08731764,0.08711700,1.14889979,1.14889516,0.00040290,0.587562 µm.
1.38000000,0.08534774,0.08505902,1.37868219,1.37867420,0.00057999,0.587562 µm.
1.38000000,0.08534774,0.08505902,1.37868219,1.37867420,0.00057999,0.587562 µm.
1.61000000,0.08302121,0.08262743,1.60846592,1.60845323,0.00078913,0.587562 µm.
1.61000000,0.08302121,0.08262743,1.60846592,1.60845323,0.00078913,0.587562 µm.
1.84000000,0.08033898,0.07982252,1.83825120,1.83823226,0.00103025,0.587562 µm.
1.84000000,0.08033898,0.07982252,1.83825120,1.83823226,0.00103025,0.587562 µm.
2.07000000,0.07730209,0.07664462,2.06803825,2.06801130,0.00130326,0.587562 µm.
2.07000000,0.07730209,0.07664462,2.06803825,2.06801130,0.00130326,0.587562 µm.
2.30000000,0.07391174,0.07309410,2.29782728,2.29779033,0.00160807,0.587562 µm.
2.30000000,0.07391174,0.07309410,2.29782728,2.29779033,0.00160807,0.587562 µm.
2.53000000,0.07016925,0.06917139,2.52761851,2.52756936,0.00194457,0.587562 µm.
2.53000000,0.07016925,0.06917139,2.52761851,2.52756936,0.00194457,0.587562 µm.
2.76000000,0.06607611,0.06487693,2.75741216,2.75734839,0.00231265,0.587562 µm.
2.76000000,0.06607611,0.06487693,2.75741216,2.75734839,0.00231265,0.587562 µm.
2.99000000,0.06163393,0.06021124,2.98720844,2.98712743,0.00271216,0.587562 µm.
2.99000000,0.06163393,0.06021124,2.98720844,2.98712743,0.00271216,0.587562 µm.
3.22000000,0.05684446,0.05517487,3.21700757,3.21690646,0.00314298,0.587562 µm.
3.22000000,0.05684446,0.05517487,3.21700757,3.21690646,0.00314298,0.587562 µm.
3.45000000,0.05170961,0.04976840,3.44680974,3.44668549,0.00360494,0.587562 µm.
3.45000000,0.05170961,0.04976840,3.44680974,3.44668549,0.00360494,0.587562 µm.
3.68000000,0.04623140,0.04399248,3.67661518,3.67646452,0.00409789,0.587562 µm.
3.68000000,0.04623140,0.04399248,3.67661518,3.67646452,0.00409789,0.587562 µm.
3.91000000,0.04041202,0.03784778,3.90642409,3.90624356,0.00462164,0.587562 µm.
3.91000000,0.04041202,0.03784778,3.90642409,3.90624356,0.00462164,0.587562 µm.
4.14000000,0.03425378,0.03133502,4.13623667,4.13602259,0.00517602,0.587562 µm.
4.14000000,0.03425378,0.03133502,4.13623667,4.13602259,0.00517602,0.587562 µm.
4.37000000,0.02775914,0.02445499,4.36605313,4.36580162,0.00576083,0.587562 µm.
4.37000000,0.02775914,0.02445499,4.36605313,4.36580162,0.00576083,0.587562 µm.
